objno_deep2,zhelio
12016880,1.5636364223659278
12101293,0.6755067624097519
13043507,0.8990041968959327
13036564,0.8986867288531996
12027454,0.21025003693615457
11051934,0.42203730729661015
13042715,0.20437094761439314
14033660,1.069352511213721
13057521,1.1954706373319814
12025039,1.0496839385712344
11040763,1.156150320617129
12008464,1.2111414186596978
13025833,1.0120999237301798
12011955,1.042077879417128
13027427,1.093327868764523
13027281,0.8809617720849677
13056628,0.7291987577228658
11052576,0.4667637637481743
12020425,0.23198980061879096
11100374,1.0358189286093447
11037816,0.7958338536996168
12023914,0.9472536379981062
13051183,1.3830981505838902
13058297,1.127898893809895
11052294,0.9754390762244122
13033104,0.770057226184402
11008329,0.7268049306753953
11021773,0.8173934763479944
13050474,0.8929507348622486
11012985,0.39428204893847085
14007682,1.218784393193156
13051869,0.356810985415159
13041554,0.575852507670351
12025417,0.697279732632559
11020482,1.1110496884414771
12010920,1.232062276360195
14027566,0.3757820937497667
11039881,0.8454344513169154
13043718,1.171201676904265
13033035,0.7441320592218399
13012392,0.42818450713910244
13021141,0.8772923101450142
11044664,1.0613000385949944
13056822,0.9010153836038907
13049178,0.6211105607922287
13050352,0.5652747280642025
11038571,0.9510275414680581
14012838,0.756888048529734
14018310,0.5728591923261962
13025674,0.5912686567832659
12003927,0.7519085889181286
14023705,0.7774701625853463
11026348,0.8021776353820212
12007906,0.4243839740014568
13010404,0.6267526001231296
13003595,0.5796958013777334
11021771,0.34396819941813517
12021446,0.8646940803322056
12008622,0.6755067624097519
14017529,0.7199750234021232
12012313,0.7274708700941763
11013893,0.3060173449051599
13050886,1.556020690193136
12011483,0.47457343097929794
11022326,1.0522278635355868
12021357,1.3063758750290337
13049885,0.47592526935404716
14012084,1.2551883553581478
11028367,0.5064043540110525
14021422,0.6585619993337096
12004864,1.342505851244741
14016679,0.7318021526893481
12019248,0.7690913061806501
13043720,0.14582937523924316
13033093,0.7606666058729133
14007156,0.1952152826131739
13025995,1.0636254066481423
14100268,0.7353907128953088
14028513,0.12341952604188644
13027630,1.057064821028506
13041591,0.6083655909827714
12011927,1.3553621653813004
12016524,1.4954819877157643
12008515,0.5009286967013766
13040789,1.1813952175470632
13043535,1.112071072311104
12004848,0.47131162751482003
14012388,1.1509540252646098
13025443,0.6755067624097519
13051218,0.7376364193034635
11034385,0.4808002891564773
12029293,0.9573922428575915
11038526,0.6025734779865926
12028425,0.5534261656732943
14023101,0.7223560351849867
11037962,0.6738604766571723
13019123,0.20265898268863736
13064852,0.9736869894715641
13055266,0.43956739757174323
13048210,0.840203758793923
13040136,0.5043261312408193
11046480,0.9952034721161549
14007392,0.4654358208128042
13004268,0.8753165680343111
13010919,0.783804030944657
12025577,0.7371344859054835
12015980,1.5001732968832853
12020493,1.544264913708075
13033177,0.7264475534896997
12003894,0.3097738192383264
13034516,0.7495193297549583
12027331,1.1840506828568589
13032433,0.16594956621533632
13048303,0.9243230026145112
14027864,0.3551704849714347
14027414,0.8154239871464857
13018527,0.3405715901941361
12021033,1.1807577364062014
13034655,0.8382555438422242
14017027,0.2935406006843767
11044311,0.7996787047459033
13041658,0.6349926945813031
12012297,0.5757498003033195
13051197,0.1381147959798496
12023343,0.816668432493852
12012439,0.9918252244616957
14017438,1.2724487420387944
11027000,0.7861678851341685
13017974,0.7591200501947268
13064888,0.3932903327974646
13011931,1.0095064908111113
12025287,0.6781312369197744
14022420,1.1070276288773935
14027309,0.5842865452555566
12009206,0.8997386661528344
12012333,0.6931792609051185
12016585,0.9624118136758816
13027743,0.7322982387841008
13050930,0.9628975208166897
12024014,1.2846598171706698
13049853,0.856773308831557
13009613,0.1569811836763771
13043393,1.136321719312855
11020232,0.623700576334667
11052077,0.46834320384399547
13050348,0.739222273048683
13018388,0.1941525569514653
11051794,0.8463261509765334
13025574,1.4604099428852195
12024912,1.0615835454870215
13010525,0.5655899160188153
11045551,0.4494510948270041
13064634,0.9324393395982754
11025850,1.037453403003341
13057425,0.743213318904934
12027607,0.9914533712072358
13027082,0.3262225792948641
12028272,0.39142578747701906
14022946,1.1974297645723269
13056850,0.32377371933102816
13049221,1.2783713546089945
11044658,1.273511134809674
